date, value
3/6/1990,1.0135
3/7/1990,1.026
3/8/1990,1.0215
3/9/1990,0.9585
3/12/1990,0.9485
3/13/1990,0.9785
3/14/1990,0.9405
3/15/1990,0.964
3/16/1990,0.904
3/19/1990,0.8775
3/20/1990,0.912
3/21/1990,0.9005
3/22/1990,0.926
3/23/1990,0.893
3/26/1990,0.9105
3/27/1990,0.9005
3/28/1990,0.908
3/29/1990,0.914
3/30/1990,0.9215
4/2/1990,0.9145
4/3/1990,0.9205
4/4/1990,0.95
4/5/1990,0.9675
4/6/1990,0.9565
4/9/1990,0.9715
4/10/1990,0.9775
4/11/1990,0.9515
4/12/1990,0.9575
4/16/1990,0.9685
4/17/1990,0.96
4/18/1990,0.93
4/19/1990,0.9315
4/20/1990,0.956
4/23/1990,0.9605
4/24/1990,0.956
4/25/1990,0.9331
4/26/1990,0.9343
4/27/1990,0.932
4/30/1990,0.9345
5/1/1990,0.928
5/2/1990,0.9235
5/3/1990,0.9255
5/4/1990,0.9245
5/7/1990,0.9225
5/8/1990,0.936
5/9/1990,0.943
5/10/1990,0.9315
5/11/1990,0.914
5/14/1990,0.9095
5/15/1990,0.9325
5/16/1990,0.9525
5/17/1990,0.9485
5/18/1990,0.958
5/21/1990,0.9675
5/22/1990,0.9725
5/23/1990,0.9635
5/24/1990,0.973
5/25/1990,0.972
5/29/1990,0.9515
5/30/1990,0.961
5/31/1990,0.9405
6/1/1990,0.931
6/4/1990,0.929
6/5/1990,0.9465
6/6/1990,0.9395
6/7/1990,0.9475
6/8/1990,0.9305
6/11/1990,0.9205
6/12/1990,0.921
6/13/1990,0.9175
6/14/1990,0.871
6/15/1990,0.88
6/18/1990,0.887
6/19/1990,0.884
6/20/1990,0.8585
6/21/1990,0.8665
6/22/1990,0.8565
6/25/1990,0.8575
6/26/1990,0.8535
6/27/1990,0.8676
6/28/1990,0.8623
6/29/1990,0.8506
7/2/1990,0.8685
7/3/1990,0.885
7/5/1990,0.886
7/6/1990,0.875
7/9/1990,0.8685
7/10/1990,0.885
7/11/1990,0.88
7/12/1990,0.8595
7/13/1990,0.8515
7/16/1990,0.8625
7/17/1990,0.8625
7/18/1990,0.8795
7/19/1990,0.8885
7/20/1990,0.869
7/23/1990,0.8715
7/24/1990,0.8795
7/25/1990,0.888
7/26/1990,0.9085
7/27/1990,0.9175
7/30/1990,0.9045
7/31/1990,0.938
8/1/1990,0.9325
8/2/1990,0.921
8/3/1990,0.9075
8/6/1990,0.9235
8/7/1990,0.926
8/8/1990,0.9185
8/9/1990,0.931
8/10/1990,0.935
8/13/1990,0.956
8/14/1990,0.9465
8/15/1990,0.957
8/16/1990,0.943
8/17/1990,0.945
8/20/1990,0.9285
8/21/1990,0.9305
8/22/1990,0.9515
8/23/1990,0.9855
8/24/1990,1
8/27/1990,0.9835
8/28/1990,0.9907
8/29/1990,0.991
8/30/1990,1.0244
8/31/1990,1.0221
9/4/1990,1.012
9/5/1990,1.037
9/6/1990,1.0225
9/7/1990,0.9825
9/10/1990,0.9805
9/11/1990,0.9865
9/12/1990,0.971
9/13/1990,0.951
9/14/1990,0.958
9/17/1990,0.965
9/18/1990,0.9565
9/19/1990,0.971
9/20/1990,0.966
9/21/1990,0.975
9/24/1990,0.94
9/25/1990,0.9465
9/26/1990,0.9435
9/27/1990,0.945
9/28/1990,0.93
10/1/1990,0.924
10/2/1990,0.935
10/3/1990,0.941
10/4/1990,0.9315
10/5/1990,0.929
10/8/1990,0.937
10/9/1990,0.9345
10/10/1990,0.9125
10/11/1990,0.9155
10/12/1990,0.925
10/15/1990,0.928
10/16/1990,0.9185
10/17/1990,0.93
10/18/1990,0.926
10/19/1990,0.9155
10/22/1990,0.93
10/23/1990,0.918
10/24/1990,0.92
10/25/1990,0.913
10/26/1990,0.916
10/29/1990,0.925
10/30/1990,0.9235
10/31/1990,0.905
11/1/1990,0.8885
11/2/1990,0.887
11/5/1990,0.86
11/6/1990,0.8585
11/7/1990,0.8585
11/8/1990,0.867
11/9/1990,0.843
11/12/1990,0.844
11/13/1990,0.841
11/14/1990,0.843
11/15/1990,0.8175
11/16/1990,0.8135
11/19/1990,0.8445
11/20/1990,0.827
11/21/1990,0.8215
11/26/1990,0.853
11/27/1990,0.8556
11/28/1990,0.86
11/29/1990,0.8722
11/30/1990,0.8632
12/3/1990,0.8735
12/4/1990,0.9095
12/5/1990,0.9135
12/6/1990,0.932
12/7/1990,0.922
12/10/1990,0.916
12/11/1990,0.937
12/12/1990,0.94
12/13/1990,0.955
12/14/1990,0.9435
12/17/1990,0.931
12/18/1990,0.9245
12/19/1990,0.916
12/20/1990,0.9075
12/21/1990,0.891
12/26/1990,0.874
12/27/1990,0.8795
12/28/1990,0.8865
1/2/1991,0.8805
1/3/1991,0.8925
1/4/1991,0.889
1/7/1991,0.904
1/8/1991,0.9045
1/9/1991,0.9015
1/10/1991,0.8995
1/11/1991,0.878
1/14/1991,0.8655
1/15/1991,0.861
1/16/1991,0.8695
1/17/1991,0.88
1/18/1991,0.8775
1/21/1991,0.872
1/22/1991,0.867
1/23/1991,0.864
1/24/1991,0.8675
1/25/1991,0.8595
1/28/1991,0.828
1/29/1991,0.8315
1/30/1991,0.8295
1/31/1991,0.83
2/1/1991,0.823
2/4/1991,0.834
2/5/1991,0.8435
2/6/1991,0.835
2/7/1991,0.8395
2/8/1991,0.8725
2/11/1991,0.8835
2/12/1991,0.872
2/13/1991,0.912
2/14/1991,0.917
2/15/1991,0.9055
2/19/1991,0.904
2/20/1991,0.9205
2/21/1991,0.9175
2/22/1991,0.8975
2/25/1991,0.9079
2/26/1991,0.9113
2/27/1991,0.9007
2/28/1991,0.9223
3/1/1991,0.927
3/4/1991,0.92
3/5/1991,0.9365
3/6/1991,0.9585
3/7/1991,0.956
3/8/1991,0.9325
3/11/1991,0.926
3/12/1991,0.91
3/13/1991,0.9295
3/14/1991,0.9275
3/15/1991,0.9275
3/18/1991,0.944
3/19/1991,0.917
3/20/1991,0.944
3/21/1991,0.95
3/22/1991,0.9305
3/25/1991,0.934
3/26/1991,0.949
3/27/1991,0.954
3/28/1991,0.947
4/1/1991,0.951
4/2/1991,0.936
4/3/1991,0.9405
4/4/1991,0.9265
4/5/1991,0.9295
4/8/1991,0.9325
4/9/1991,0.912
4/10/1991,0.9185
4/11/1991,0.919
4/12/1991,0.9155
4/15/1991,0.919
4/16/1991,0.9215
4/17/1991,0.912
4/18/1991,0.911
4/19/1991,0.887
4/22/1991,0.898
4/23/1991,0.8895
4/24/1991,0.883
4/25/1991,0.8882
4/26/1991,0.8776
4/29/1991,0.8862
4/30/1991,0.8892
5/1/1991,0.9035
5/2/1991,0.887
5/3/1991,0.886
5/6/1991,0.88
5/7/1991,0.884
5/8/1991,0.8845
5/9/1991,0.878
5/10/1991,0.894
5/13/1991,0.8855
5/14/1991,0.892
5/15/1991,0.8945
5/16/1991,0.8875
5/17/1991,0.898
5/20/1991,0.8975
5/21/1991,0.8755
5/22/1991,0.868
5/23/1991,0.865
5/24/1991,0.8705
5/28/1991,0.8655
5/29/1991,0.8645
5/30/1991,0.8715
5/31/1991,0.867
6/3/1991,0.867
6/4/1991,0.8705
6/5/1991,0.878
6/6/1991,0.88
6/7/1991,0.856
6/10/1991,0.8555
6/11/1991,0.855
6/12/1991,0.84
6/13/1991,0.845
6/14/1991,0.843
6/17/1991,0.843
6/18/1991,0.844
6/19/1991,0.832
6/20/1991,0.841
6/21/1991,0.848
6/24/1991,0.853
6/25/1991,0.8699
6/26/1991,0.873
6/27/1991,0.8514
6/28/1991,0.8556
7/1/1991,0.868
7/2/1991,0.8685
7/3/1991,0.865
7/8/1991,0.855
7/9/1991,0.8475
7/10/1991,0.845
7/11/1991,0.8395
7/12/1991,0.852
7/15/1991,0.8325
7/16/1991,0.831
7/17/1991,0.8415
7/18/1991,0.836
7/19/1991,0.8315
7/22/1991,0.8305
7/23/1991,0.824
7/24/1991,0.824
7/25/1991,0.8085
7/26/1991,0.817
7/29/1991,0.821
7/30/1991,0.821
7/31/1991,0.814
8/1/1991,0.83
8/2/1991,0.8255
8/5/1991,0.829
8/6/1991,0.8245
8/7/1991,0.8165
8/8/1991,0.807
8/9/1991,0.8115
8/12/1991,0.7995
8/13/1991,0.792
8/14/1991,0.807
8/15/1991,0.7985
8/16/1991,0.7905
8/19/1991,0.7875
8/20/1991,0.778
8/21/1991,0.785
8/22/1991,0.793
8/23/1991,0.829
8/26/1991,0.8365
8/27/1991,0.85
8/28/1991,0.855
8/29/1991,0.8696
8/30/1991,0.8833
9/3/1991,0.8915
9/4/1991,0.885
9/5/1991,0.902
9/6/1991,0.91
9/9/1991,0.9355
9/10/1991,0.925
9/11/1991,0.9175
9/12/1991,0.931
9/13/1991,0.9145
9/16/1991,0.8955
9/17/1991,0.8755
9/18/1991,0.8815
9/19/1991,0.9025
9/20/1991,0.908
9/23/1991,0.892
9/24/1991,0.917
9/25/1991,0.913
9/26/1991,0.8935
9/27/1991,0.857
9/30/1991,0.829
10/1/1991,0.812
10/2/1991,0.8105
10/3/1991,0.7975
10/4/1991,0.796
10/7/1991,0.803
10/8/1991,0.803
10/9/1991,0.808
10/10/1991,0.81
10/11/1991,0.815
10/14/1991,0.8155
10/15/1991,0.799
10/16/1991,0.825
10/17/1991,0.828
10/18/1991,0.8315
10/21/1991,0.838
10/22/1991,0.836
10/23/1991,0.8245
10/24/1991,0.824
10/25/1991,0.81
10/28/1991,0.817
10/29/1991,0.826
10/30/1991,0.823
10/31/1991,0.8055
11/1/1991,0.788
11/4/1991,0.7855
11/5/1991,0.786
11/6/1991,0.765
11/7/1991,0.771
11/8/1991,0.787
11/11/1991,0.783
11/12/1991,0.79
11/13/1991,0.7925
11/14/1991,0.7935
11/15/1991,0.7865
11/18/1991,0.776
11/19/1991,0.7985
11/20/1991,0.8
11/21/1991,0.7995
11/22/1991,0.7963
11/25/1991,0.7932
11/26/1991,0.8105
11/27/1991,0.8284
12/2/1991,0.854
12/3/1991,0.852
12/4/1991,0.8255
12/5/1991,0.8155
12/6/1991,0.8065
12/9/1991,0.8015
12/10/1991,0.7975
12/11/1991,0.785
12/12/1991,0.7905
12/13/1991,0.793
12/16/1991,0.788
12/17/1991,0.7925
12/18/1991,0.7835
12/19/1991,0.778
12/20/1991,0.78
12/23/1991,0.784
12/24/1991,0.775
12/26/1991,0.781
12/27/1991,0.7855
12/30/1991,0.7705
12/31/1991,0.777
1/2/1992,0.79
1/3/1992,0.793
1/6/1992,0.785
1/7/1992,0.7975
1/8/1992,0.7925
1/9/1992,0.794
1/10/1992,0.7935
1/13/1992,0.7855
1/14/1992,0.779
1/15/1992,0.7795
1/16/1992,0.789
1/17/1992,0.777
1/20/1992,0.786
1/21/1992,0.783
1/22/1992,0.783
1/23/1992,0.761
1/24/1992,0.757
1/27/1992,0.751
1/28/1992,0.7405
1/29/1992,0.7385
1/30/1992,0.746
1/31/1992,0.7215
2/3/1992,0.705
2/4/1992,0.7075
2/5/1992,0.689
2/6/1992,0.6985
2/7/1992,0.6965
2/10/1992,0.695
2/11/1992,0.706
2/12/1992,0.7055
2/13/1992,0.6915
2/14/1992,0.691
2/18/1992,0.667
2/19/1992,0.668
2/20/1992,0.692
2/21/1992,0.668
2/24/1992,0.6505
2/25/1992,0.6672
2/26/1992,0.6814
2/27/1992,0.6859
2/28/1992,0.7066
3/2/1992,0.715
3/3/1992,0.7295
3/4/1992,0.701
3/5/1992,0.684
3/6/1992,0.7105
3/9/1992,0.7055
3/10/1992,0.7085
3/11/1992,0.725
3/12/1992,0.73
3/13/1992,0.739
3/16/1992,0.734
3/17/1992,0.7285
3/18/1992,0.737
3/19/1992,0.746
3/20/1992,0.741
3/23/1992,0.7425
3/24/1992,0.7385
3/25/1992,0.7085
3/26/1992,0.7075
3/27/1992,0.702
3/30/1992,0.6795
3/31/1992,0.685
4/1/1992,0.6945
4/2/1992,0.699
4/3/1992,0.714
4/6/1992,0.718
4/7/1992,0.698
4/8/1992,0.7125
4/9/1992,0.695
4/10/1992,0.689
4/13/1992,0.6565
4/14/1992,0.661
4/15/1992,0.645
4/16/1992,0.6325
4/20/1992,0.6375
4/21/1992,0.6375
4/22/1992,0.6335
4/23/1992,0.654
4/24/1992,0.6465
4/27/1992,0.6436
4/28/1992,0.6425
4/29/1992,0.6376
4/30/1992,0.6269
5/1/1992,0.6185
5/4/1992,0.614
5/5/1992,0.6025
5/6/1992,0.5925
5/7/1992,0.607
5/8/1992,0.608
5/11/1992,0.619
5/12/1992,0.6295
5/13/1992,0.6375
5/14/1992,0.6295
5/15/1992,0.65
5/18/1992,0.644
5/19/1992,0.656
5/20/1992,0.643
5/21/1992,0.6435
5/22/1992,0.635
5/26/1992,0.643
5/27/1992,0.641
5/28/1992,0.6255
5/29/1992,0.633
6/1/1992,0.633
6/2/1992,0.6115
6/3/1992,0.6195
6/4/1992,0.618
6/5/1992,0.6155
6/8/1992,0.616
6/9/1992,0.616
6/10/1992,0.6045
6/11/1992,0.6
6/12/1992,0.6085
6/15/1992,0.6195
6/16/1992,0.626
6/17/1992,0.6145
6/18/1992,0.604
6/19/1992,0.575
6/22/1992,0.5695
6/23/1992,0.563
6/24/1992,0.567
6/25/1992,0.5539
6/26/1992,0.578
6/29/1992,0.5774
6/30/1992,0.576
7/1/1992,0.594
7/2/1992,0.6
7/6/1992,0.593
7/7/1992,0.607
7/8/1992,0.6115
7/9/1992,0.6095
7/10/1992,0.6315
7/13/1992,0.6105
7/14/1992,0.616
7/15/1992,0.615
7/16/1992,0.625
7/17/1992,0.616
7/20/1992,0.6005
7/21/1992,0.618
7/22/1992,0.6135
7/23/1992,0.6095
7/24/1992,0.601
7/27/1992,0.561
7/28/1992,0.566
7/29/1992,0.5555
7/30/1992,0.5795
7/31/1992,0.5625
8/3/1992,0.5625
8/4/1992,0.5665
8/5/1992,0.566
8/6/1992,0.562
8/7/1992,0.5595
8/10/1992,0.5325
8/11/1992,0.528
8/12/1992,0.5075
8/13/1992,0.5085
8/14/1992,0.505
8/17/1992,0.4825
8/18/1992,0.5015
8/19/1992,0.508
8/20/1992,0.5025
8/21/1992,0.512
8/24/1992,0.5235
8/25/1992,0.509
8/26/1992,0.5186
8/27/1992,0.5294
8/28/1992,0.5458
8/31/1992,0.5394
9/1/1992,0.547
9/2/1992,0.553
9/3/1992,0.552
9/4/1992,0.545
9/8/1992,0.5345
9/9/1992,0.509
9/10/1992,0.514
9/11/1992,0.5095
9/14/1992,0.5135
9/15/1992,0.5215
9/16/1992,0.5305
9/17/1992,0.5335
9/18/1992,0.553
9/21/1992,0.569
9/22/1992,0.5685
9/23/1992,0.568
9/24/1992,0.5605
9/25/1992,0.566
9/28/1992,0.5525
9/29/1992,0.541
9/30/1992,0.557
10/1/1992,0.567
10/2/1992,0.5685
10/5/1992,0.58
10/6/1992,0.59
10/7/1992,0.598
10/8/1992,0.604
10/9/1992,0.6225
10/12/1992,0.618
10/13/1992,0.6345
10/14/1992,0.6315
10/15/1992,0.6285
10/16/1992,0.628
10/19/1992,0.6215
10/20/1992,0.6485
10/21/1992,0.652
10/22/1992,0.6595
10/23/1992,0.654
10/26/1992,0.6585
10/27/1992,0.6655
10/28/1992,0.668
10/29/1992,0.6715
10/30/1992,0.6845
11/2/1992,0.678
11/3/1992,0.678
11/4/1992,0.6715
11/5/1992,0.6495
11/6/1992,0.643
11/9/1992,0.6195
11/10/1992,0.632
11/11/1992,0.6525
11/12/1992,0.6725
11/13/1992,0.692
11/16/1992,0.725
11/17/1992,0.6955
11/18/1992,0.695
11/19/1992,0.6915
11/20/1992,0.704
11/23/1992,0.7001
11/24/1992,0.6887
11/25/1992,0.6981
11/30/1992,0.7278
12/1/1992,0.757
12/2/1992,0.7555
12/3/1992,0.765
12/4/1992,0.761
12/7/1992,0.766
12/8/1992,0.78
12/9/1992,0.7785
12/10/1992,0.7865
12/11/1992,0.793
12/14/1992,0.7905
12/15/1992,0.787
12/16/1992,0.787
12/17/1992,0.7875
12/18/1992,0.797
12/21/1992,0.819
12/22/1992,0.8155
12/23/1992,0.7855
12/24/1992,0.781
12/28/1992,0.8025
12/29/1992,0.776
12/30/1992,0.758
12/31/1992,0.7755
1/4/1993,0.748
1/5/1993,0.718
1/6/1993,0.703
1/7/1993,0.732
1/8/1993,0.703
1/11/1993,0.6925
1/12/1993,0.7155
1/13/1993,0.7335
1/14/1993,0.724
1/15/1993,0.6975
1/18/1993,0.6865
1/19/1993,0.656
1/20/1993,0.645
1/21/1993,0.6425
1/22/1993,0.628
1/25/1993,0.5605
1/26/1993,0.579
1/27/1993,0.5775
1/28/1993,0.583
1/29/1993,0.583
2/1/1993,0.6095
2/2/1993,0.6335
2/3/1993,0.631
2/4/1993,0.6195
2/5/1993,0.626
2/8/1993,0.5725
2/9/1993,0.593
2/10/1993,0.6155
2/11/1993,0.65
2/12/1993,0.643
2/16/1993,0.6425
2/17/1993,0.6235
2/18/1993,0.633
2/19/1993,0.6575
2/22/1993,0.671
2/23/1993,0.6429
2/24/1993,0.6629
2/25/1993,0.6545
2/26/1993,0.6408
3/1/1993,0.6295
3/2/1993,0.644
3/3/1993,0.6525
3/4/1993,0.6555
3/5/1993,0.6425
3/8/1993,0.633
3/9/1993,0.6375
3/10/1993,0.6235
3/11/1993,0.6215
3/12/1993,0.617
3/15/1993,0.6325
3/16/1993,0.6055
3/17/1993,0.607
3/18/1993,0.6055
3/19/1993,0.6125
3/22/1993,0.613
3/23/1993,0.615
3/24/1993,0.624
3/25/1993,0.617
3/26/1993,0.5855
3/29/1993,0.567
3/30/1993,0.567
3/31/1993,0.586
4/1/1993,0.578
4/2/1993,0.568
4/5/1993,0.553
4/6/1993,0.5575
4/7/1993,0.5445
4/8/1993,0.535
4/12/1993,0.5355
4/13/1993,0.545
4/14/1993,0.545
4/15/1993,0.5475
4/16/1993,0.537
4/19/1993,0.528
4/20/1993,0.5335
4/21/1993,0.5215
4/22/1993,0.53
4/23/1993,0.54
4/26/1993,0.5775
4/27/1993,0.6111
4/28/1993,0.605
4/29/1993,0.6179
4/30/1993,0.6406
5/3/1993,0.6415
5/4/1993,0.589
5/5/1993,0.5795
5/6/1993,0.591
5/7/1993,0.598
5/10/1993,0.601
5/11/1993,0.603
5/12/1993,0.588
5/13/1993,0.5815
5/14/1993,0.5915
5/17/1993,0.5985
5/18/1993,0.633
5/19/1993,0.6375
5/20/1993,0.6355
5/21/1993,0.654
5/24/1993,0.6145
5/25/1993,0.635
5/26/1993,0.6495
5/27/1993,0.6285
5/28/1993,0.6355
6/1/1993,0.6125
6/2/1993,0.616
6/3/1993,0.609
6/4/1993,0.5885
6/7/1993,0.5825
6/8/1993,0.5845
6/9/1993,0.5835
6/10/1993,0.5905
6/11/1993,0.5715
6/14/1993,0.5875
6/15/1993,0.613
6/16/1993,0.592
6/17/1993,0.617
6/18/1993,0.6145
6/21/1993,0.603
6/22/1993,0.6165
6/23/1993,0.623
6/24/1993,0.615
6/25/1993,0.6069
6/28/1993,0.6158
6/29/1993,0.6006
6/30/1993,0.6106
7/1/1993,0.6225
7/2/1993,0.647
7/6/1993,0.7165
7/7/1993,0.6975
7/8/1993,0.7035
7/9/1993,0.702
7/12/1993,0.6955
7/13/1993,0.736
7/14/1993,0.7125
7/15/1993,0.724
7/16/1993,0.7125
7/19/1993,0.7275
7/20/1993,0.723
7/21/1993,0.717
7/22/1993,0.729
7/23/1993,0.7245
7/26/1993,0.7145
7/27/1993,0.7275
7/28/1993,0.7345
7/29/1993,0.741
7/30/1993,0.7655
8/2/1993,0.774
8/3/1993,0.7925
8/4/1993,0.781
8/5/1993,0.788
8/6/1993,0.7595
8/9/1993,0.7675
8/10/1993,0.7495
8/11/1993,0.701
8/12/1993,0.696
8/13/1993,0.691
8/16/1993,0.714
8/17/1993,0.71
8/18/1993,0.7225
8/19/1993,0.722
8/20/1993,0.7245
8/23/1993,0.7575
8/24/1993,0.7525
8/25/1993,0.765
8/26/1993,0.7605
8/27/1993,0.7759
8/30/1993,0.7834
8/31/1993,0.7739
9/1/1993,0.7895
9/2/1993,0.78
9/3/1993,0.7625
9/7/1993,0.7825
9/8/1993,0.788
9/9/1993,0.822
9/10/1993,0.8315
9/13/1993,0.8155
9/14/1993,0.8265
9/15/1993,0.821
9/16/1993,0.815
9/17/1993,0.8285
9/20/1993,0.8145
9/21/1993,0.771
9/22/1993,0.7855
9/23/1993,0.8165
9/24/1993,0.811
9/27/1993,0.775
9/28/1993,0.774
9/29/1993,0.7565
9/30/1993,0.745
10/1/1993,0.735
10/4/1993,0.7335
10/5/1993,0.719
10/6/1993,0.7205
10/7/1993,0.7205
10/8/1993,0.741
10/11/1993,0.7505
10/12/1993,0.7245
10/13/1993,0.7305
10/14/1993,0.747
10/15/1993,0.751
10/18/1993,0.7815
10/19/1993,0.763
10/20/1993,0.756
10/21/1993,0.775
10/22/1993,0.7715
10/25/1993,0.7425
10/26/1993,0.747
10/27/1993,0.7635
10/28/1993,0.78
10/29/1993,0.793
11/1/1993,0.7755
11/2/1993,0.7885
11/3/1993,0.783
11/4/1993,0.7515
11/5/1993,0.7705
11/8/1993,0.7545
11/9/1993,0.7575
11/10/1993,0.7605
11/11/1993,0.75
11/12/1993,0.729
11/15/1993,0.7385
11/16/1993,0.7565
11/17/1993,0.7485
11/18/1993,0.7805
11/19/1993,0.753
11/22/1993,0.743
11/23/1993,0.7658
11/24/1993,0.7702
11/29/1993,0.7828
11/30/1993,0.7707
12/1/1993,0.7865
12/2/1993,0.763
12/3/1993,0.776
12/6/1993,0.7595
12/7/1993,0.7675
12/8/1993,0.7715
12/9/1993,0.7735
12/10/1993,0.7925
12/13/1993,0.788
12/14/1993,0.801
12/15/1993,0.798
12/16/1993,0.7895
12/17/1993,0.7885
12/20/1993,0.7625
12/21/1993,0.7625
12/22/1993,0.763
12/23/1993,0.7645
12/27/1993,0.772
12/28/1993,0.767
12/29/1993,0.749
12/30/1993,0.7155
1/3/1994,0.725
1/4/1994,0.7185
1/5/1994,0.7155
1/6/1994,0.721
1/7/1994,0.725
1/10/1994,0.7305
1/11/1994,0.717
1/12/1994,0.7295
1/13/1994,0.7345
1/14/1994,0.7395
1/17/1994,0.737
1/18/1994,0.7465
1/19/1994,0.725
1/20/1994,0.7465
1/21/1994,0.7425
1/24/1994,0.7465
1/25/1994,0.745
1/26/1994,0.748
1/27/1994,0.744
1/28/1994,0.746
1/31/1994,0.7235
2/1/1994,0.724
2/2/1994,0.7295
2/3/1994,0.761
2/4/1994,0.767
2/7/1994,0.769
2/8/1994,0.7595
2/9/1994,0.7615
2/10/1994,0.7615
2/11/1994,0.753
2/14/1994,0.7515
2/15/1994,0.765
2/16/1994,0.754
2/17/1994,0.766
2/18/1994,0.77
2/22/1994,0.763
2/23/1994,0.767
2/24/1994,0.7651
2/25/1994,0.7705
2/28/1994,0.7604
3/1/1994,0.7665
3/2/1994,0.7615
3/3/1994,0.771
3/4/1994,0.779
3/7/1994,0.789
3/8/1994,0.7865
3/9/1994,0.7925
3/10/1994,0.8005
3/11/1994,0.788
3/14/1994,0.814
3/15/1994,0.814
3/16/1994,0.823
3/17/1994,0.821
3/18/1994,0.825
3/21/1994,0.8175
3/22/1994,0.829
3/23/1994,0.8325
3/24/1994,0.836
3/25/1994,0.829
3/28/1994,0.8165
3/29/1994,0.812
3/30/1994,0.8115
3/31/1994,0.822
4/4/1994,0.804
4/5/1994,0.803
4/6/1994,0.8305
4/7/1994,0.8395
4/8/1994,0.833
4/11/1994,0.842
4/12/1994,0.8405
4/13/1994,0.8305
4/14/1994,0.8355
4/15/1994,0.8045
4/18/1994,0.813
4/19/1994,0.8085
4/20/1994,0.8255
4/21/1994,0.831
4/22/1994,0.8425
4/25/1994,0.8435
4/26/1994,0.8439
4/28/1994,0.8835
4/29/1994,0.8943
5/2/1994,0.8985
5/3/1994,0.9405
5/4/1994,0.949
5/5/1994,0.9985
5/6/1994,1.042
5/9/1994,1.089
5/10/1994,1.096
5/11/1994,1.0715
5/12/1994,1.0945
5/13/1994,1.157
5/16/1994,1.2805
5/17/1994,1.2085
5/18/1994,1.2495
5/19/1994,1.3255
5/20/1994,1.309
5/23/1994,1.3905
5/24/1994,1.331
5/25/1994,1.2775
5/26/1994,1.178
5/27/1994,1.213
5/31/1994,1.26
6/1/1994,1.23
6/2/1994,1.2625
6/3/1994,1.2455
6/6/1994,1.1925
6/7/1994,1.2295
6/8/1994,1.2795
6/9/1994,1.2485
6/10/1994,1.252
6/13/1994,1.383
6/14/1994,1.3845
6/15/1994,1.381
6/16/1994,1.3365
6/17/1994,1.347
6/20/1994,1.2985
6/21/1994,1.313
6/22/1994,1.274
6/23/1994,1.2595
6/24/1994,1.2595
6/27/1994,1.6012
6/28/1994,1.7136
6/29/1994,1.8941
6/30/1994,1.9123
7/1/1994,1.9515
7/5/1994,1.8635
7/6/1994,1.945
7/7/1994,1.9335
7/8/1994,1.8835
7/11/1994,2.3535
7/12/1994,2.468
7/13/1994,2.4485
7/14/1994,2.356
7/15/1994,2.3885
7/18/1994,2.4105
7/19/1994,2.335
7/20/1994,2.2055
7/21/1994,2.292
7/22/1994,2.194
7/25/1994,2.092
7/26/1994,2.081
7/27/1994,2.1095
7/28/1994,2.024
7/29/1994,2.0275
8/1/1994,2.116
8/2/1994,2.134
8/3/1994,2.103
8/4/1994,2.078
8/5/1994,2.0275
8/8/1994,1.786
8/9/1994,1.823
8/10/1994,1.7745
8/11/1994,1.8485
8/12/1994,1.811
8/15/1994,1.94
8/16/1994,1.9195
8/17/1994,1.7945
8/18/1994,1.8275
8/19/1994,1.781
8/22/1994,1.8275
8/23/1994,1.918
8/24/1994,1.89
8/25/1994,1.9175
8/26/1994,2.0691
8/29/1994,2.1116
8/30/1994,2.1108
8/31/1994,2.0987
9/1/1994,2.121
9/2/1994,2.099
9/6/1994,2.177
9/7/1994,2.1645
9/8/1994,2.1555
9/9/1994,2.17
9/12/1994,2.24
9/13/1994,2.222
9/14/1994,2.127
9/15/1994,2.124
9/16/1994,2.218
9/19/1994,2.2655
9/20/1994,2.28
9/21/1994,2.3135
9/22/1994,2.2755
9/23/1994,2.2965
9/26/1994,2.266
9/27/1994,2.1995
9/28/1994,2.145
9/29/1994,2.161
9/30/1994,2.0885
10/3/1994,2.096
10/4/1994,2.1415
10/5/1994,2.1505
10/6/1994,2.0575
10/7/1994,1.929
10/10/1994,1.7975
10/11/1994,1.844
10/12/1994,1.909
10/13/1994,1.946
10/14/1994,1.8835
10/17/1994,2.0385
10/18/1994,1.949
10/19/1994,2.016
10/20/1994,2.0265
10/21/1994,1.9555
10/24/1994,1.9675
10/25/1994,1.9545
10/26/1994,1.908
10/27/1994,1.894
10/28/1994,1.895
10/31/1994,1.874
11/1/1994,1.8635
11/2/1994,1.783
11/3/1994,1.807
11/4/1994,1.83
11/7/1994,1.838
11/8/1994,1.89
11/9/1994,1.869
11/10/1994,1.8385
11/11/1994,1.8395
11/14/1994,1.7715
11/15/1994,1.7125
11/16/1994,1.761
11/17/1994,1.713
11/18/1994,1.674
11/21/1994,1.5865
11/22/1994,1.6035
11/23/1994,1.5943
11/28/1994,1.6219
11/29/1994,1.6072
11/30/1994,1.6007
12/1/1994,1.617
12/2/1994,1.61
12/5/1994,1.6335
12/6/1994,1.655
12/7/1994,1.649
12/8/1994,1.6445
12/9/1994,1.6275
12/12/1994,1.658
12/13/1994,1.536
12/14/1994,1.471
12/15/1994,1.504
12/16/1994,1.5855
12/19/1994,1.5885
12/20/1994,1.6165
12/21/1994,1.7375
12/22/1994,1.7175
12/23/1994,1.7245
12/27/1994,1.724
12/28/1994,1.742
12/29/1994,1.7385
12/30/1994,1.6885
1/3/1995,1.6775
1/4/1995,1.68
1/5/1995,1.7255
1/6/1995,1.7495
